Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),LIVING_UNIT1:Zone Heating Setpoint Not Met Time [hr](Hourly),LIVING_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),LIVING_UNIT1:Zone Cooling Setpoint Not Met Time [hr](Hourly),LIVING_UNIT1:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),ATTIC_UNIT1:Zone Heating Setpoint Not Met Time [hr](Hourly),ATTIC_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),ATTIC_UNIT1:Zone Cooling Setpoint Not Met Time [hr](Hourly),ATTIC_UNIT1:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),Facility:Facility Heating Setpoint Not Met Time [hr](Hourly),Facility:Facility Cooling Setpoint Not Met Time [hr](Hourly),Facility:Facility Heating Setpoint Not Met While Occupied Time [hr](Hourly),Facility:Facility Cooling Setpoint Not Met While Occupied Time [hr](Hourly),SUPPLY FAN_UNIT1:Fan Electricity Energy [J](Hourly),HEATING COIL GAS:Heating Coil Heating Energy [J](Hourly),HEATING COIL GAS:Heating Coil NaturalGas Energy [J](Hourly),HEATING COIL GAS:Heating Coil Electricity Energy [J](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Total Cooling Energy [J](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Electricity Energy [J](Hourly),COOLING COIL AIR INLET NODE_UNIT1:System Node Temperature [C](Hourly),COOLING COIL AIR INLET NODE_UNIT1:System Node Wetbulb Temperature [C](Hourly)
 01/04  07:00:00,5.2749999999999999,2.147020826615511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51303.34744977503,5695095.708279411,7118869.635349264,0.0,0.0,0.0,19.223655201188526,9.821654309476003
 01/04  08:00:00,5.0,2.1679831821624528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99084.21148508846,10999166.636044749,13748958.295055934,0.0,0.0,0.0,20.76844628856443,10.534953381818932
 01/04  09:00:00,5.325,2.441624400206472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87020.34096640388,9659977.27255419,12074971.590692739,0.0,0.0,0.0,20.89024337840061,10.632829698949039
 01/04  10:00:00,6.195833333333334,2.8698925805606945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79212.89603047449,8793286.33799541,10991607.922494265,0.0,0.0,0.0,20.890284331018397,10.606335849853805
 01/04  11:00:00,6.700000000000002,3.0792840788286748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71454.81015603282,7932074.667329084,9915093.334161357,0.0,0.0,0.0,20.890371983304698,10.549557706892062
 01/04  12:00:00,7.566666666666666,3.5304990543303629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63635.081632119465,7064020.152951691,8830025.191189612,0.0,0.0,0.0,20.890448716856075,10.495094559656446
 01/04  13:00:00,8.299999999999999,3.700440350537171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53049.93258412175,5888981.097775692,7361226.372219615,0.0,0.0,0.0,20.890523341535137,10.437980421754278
 01/04  14:00:00,8.625,3.7948617134434596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46386.477319964746,5149282.474515996,6436603.093144994,0.0,0.0,0.0,20.890635061281498,10.361308049168914
 01/04  15:00:00,9.170833333333335,4.18432152546087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41523.40121693703,4609440.822458051,5761801.028072565,0.0,0.0,0.0,20.890684983746416,10.328759529378491
 01/04  16:00:00,9.725,4.480543888837881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35851.97481339566,3979865.6041499015,4974832.005187376,0.0,0.0,0.0,20.890677953886727,10.337997667192506
 01/04  17:00:00,9.675000000000003,4.5123792742087069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37654.87688529375,4180002.6393047075,5225003.299130885,0.0,0.0,0.0,20.89064753928989,10.366423430355474
 01/04  18:00:00,9.129166666666667,4.310071520118794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37612.772676276225,4175328.7240146587,5219160.905018323,0.0,0.0,0.0,20.890519778075818,10.453556747867842
 01/04  19:00:00,8.575000000000001,4.2424283598679699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35448.688264706056,3935097.463145116,4918871.828931396,0.0,0.0,0.0,20.890273027411369,10.618281784278607
 01/04  20:00:00,8.029166666666665,4.131244679488666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40062.009116979825,4447214.217561997,5559017.771952496,0.0,0.0,0.0,20.889973377888319,10.81555313447111
 01/04  21:00:00,6.608333333333333,3.3974609857228699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46240.47799653352,5133075.342591537,6416344.178239421,0.0,0.0,0.0,20.889759760655669,10.952605413567069
 01/04  22:00:00,4.95,2.4725058674215925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54579.295771238794,6058753.055285434,7573441.319106794,0.0,0.0,0.0,20.889594396959816,11.058264863173152
 01/04  23:00:00,3.533333333333333,1.6624235003783452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63817.39307017702,7084258.229803661,8855322.787254576,0.0,0.0,0.0,20.88950361960016,11.120861619581945
 01/04  24:00:00,2.475,0.9343016490599565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23703.916376135632,2631330.6856887384,3289163.357110922,0.0,0.0,0.0,19.25220006464057,10.425114954169909
 01/05  01:00:00,1.3333333333333338,0.04193877791133931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44904.89546360247,4984814.639743738,6231018.2996796709,0.0,0.0,0.0,19.222922100853997,10.3339361423683
 01/05  02:00:00,0.5999999999999999,-0.5054147090924095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55758.3752104811,6189640.620872129,7737050.77609016,0.0,0.0,0.0,19.223094076826184,10.221283022574024
 01/05  03:00:00,-0.32083333333333338,-1.137446755767887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65287.48208735897,7247450.26441189,9059312.83051486,0.0,0.0,0.0,19.223249429496339,10.123740444056218
 01/05  04:00:00,-2.6166666666666669,-3.092013054250442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79330.52415682157,8806344.032489676,11007930.040612093,0.0,0.0,0.0,19.22347936639695,9.975734762349095
 01/05  05:00:00,-3.3041666666666669,-3.586342232458085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86480.4952523211,9600049.935212005,12000062.419015009,0.0,0.0,0.0,19.22383761997654,9.742160418018857
 01/05  06:00:00,-3.6666666666666667,-3.7550282990036289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90996.71593290979,10101387.767813342,12626734.709766677,0.0,0.0,0.0,19.22402009026481,9.628494026809675
 01/05  07:00:00,-4.129166666666667,-4.229772800873989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94994.50363429095,10545175.253669646,13181469.067087058,0.0,0.0,0.0,19.224188653481219,9.523579673208494
 01/05  08:00:00,-2.3833333333333335,-2.6997350614413695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133044.34018613999,14769021.681221202,18461277.101526508,0.0,0.0,0.0,20.82736734154528,10.201699538867432
 01/05  09:00:00,1.2833333333333333,0.3537107293204838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97006.36814567833,10768508.847167787,13460636.058959732,0.0,0.0,0.0,20.890757270988816,10.355726745937638
 01/05  10:00:00,4.816666666666666,2.6905496164747957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70842.07050768404,7864055.50064566,9830069.375807075,0.0,0.0,0.0,20.89045833725095,10.554191860518737
 01/05  11:00:00,7.8875,4.063744305918616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48637.812668487946,5399199.310719021,6748999.138398775,0.0,0.0,0.0,20.890291365040019,10.657511597219138
 01/05  12:00:00,10.645833333333333,5.0312587111698499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29588.0281070073,3284515.733668892,4105644.6670861148,0.0,0.0,0.0,20.890278538571399,10.65708463267753
 01/05  13:00:00,12.566666666666669,5.670435020309839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12994.363546861074,1442481.7823047427,1803102.2278809276,0.0,0.0,0.0,20.890379503747274,10.578251224460866
 01/05  14:00:00,13.895833333333334,6.513153854213775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.4676981931375,102179.52430339033,127724.4053792379,0.0,0.0,0.0,20.19383870871223,10.185944159640102
 01/05  15:00:00,14.725,7.303126858681307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.44065101612378,10.309858641534554
 01/05  16:00:00,14.674999999999999,7.458597922384487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.784437767625936,10.546576099343698
 01/05  17:00:00,11.691666666666669,6.042559650598797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.58943228159905,10.570708578349925
 01/05  18:00:00,6.691666666666667,3.6552611503557275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8812.851645714318,978299.3913671194,1222874.239208899,0.0,0.0,0.0,20.691118797492746,10.757346419574338
 01/05  19:00:00,4.129166666666667,2.378128016157273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19216.339312061133,2133172.531326514,2666465.6641581428,0.0,0.0,0.0,20.8896959959686,11.016049230111279
 01/05  20:00:00,2.7083333333333337,1.3645204204364688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30202.306595448557,3352705.7243246675,4190882.1554058345,0.0,0.0,0.0,20.88945552926563,11.17332211905078
 01/05  21:00:00,1.6999999999999996,0.5909229469027463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40731.59416936703,4521543.69405301,5651929.617566263,0.0,0.0,0.0,20.889387781676818,11.216094703675199
 01/05  22:00:00,2.891666666666667,1.2827756368516033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44326.95128774235,4920658.058171972,6150822.572714965,0.0,0.0,0.0,20.889364065658435,11.226406915006884
 01/05  23:00:00,5.6875,2.42998347754128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44636.258542095246,4954993.720548183,6193742.150685228,0.0,0.0,0.0,20.889378294607817,11.213343550570059
 01/05  24:00:00,6.604166666666665,2.4712431520021007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6414.468995115416,712059.0889461219,890073.8611826523,0.0,0.0,0.0,19.216998171602574,10.365092196921689
 01/06  01:00:00,5.179166666666667,1.7288910583601272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25209.818855778623,2798498.310711611,3498122.888389513,0.0,0.0,0.0,19.223170464119275,10.174975632997269
 01/06  02:00:00,5.05,1.5675066272825558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33642.49009522753,3734594.533908978,4668243.167386223,0.0,0.0,0.0,19.22340629010895,10.015666909910449
 01/06  03:00:00,3.758333333333333,0.7637492497626606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43051.486651840634,4779070.938908512,5973838.673635641,0.0,0.0,0.0,19.223627768051938,9.873517392818665
 01/06  04:00:00,1.604166666666667,-0.4489345938796386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54226.73234809788,6019615.6005610269,7524519.500701284,0.0,0.0,0.0,19.22378913282298,9.770020585085593
 01/06  05:00:00,1.0999999999999999,-0.6184570888545654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59285.67281074238,6581199.815810397,8226499.769762997,0.0,0.0,0.0,19.223861386123024,9.721828319471558
 01/06  06:00:00,1.4249999999999999,-0.6489809081588639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60152.914304007296,6677470.791328518,8346838.489160648,0.0,0.0,0.0,19.223914339797763,9.695479468560239
 01/06  07:00:00,1.1041666666666666,-0.8771356824385005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62300.627026211034,6915884.659328341,8644855.824160425,0.0,0.0,0.0,19.224003147346698,9.643673858653428
 01/06  08:00:00,3.308333333333333,0.37089640033222129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98730.0218793221,10959848.66160474,13699810.827005923,0.0,0.0,0.0,20.771662165738083,10.315862258490926
 01/06  09:00:00,7.0625,1.9573402346577107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68461.44751582213,7599786.667169307,9499733.333961634,0.0,0.0,0.0,20.890878633796019,10.264291634970866
 01/06  10:00:00,8.895833333333336,2.6846299856145658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51040.449092564944,5665911.817163407,7082389.771454258,0.0,0.0,0.0,20.891269204519078,10.002909012015025
 01/06  11:00:00,10.320833333333333,3.537169216826095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34763.2825945588,3859011.7672885756,4823764.709110718,0.0,0.0,0.0,20.89153242269931,9.829248864065472
 01/06  12:00:00,11.695833333333333,4.621233174592059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20697.776124733737,2297624.2650500985,2872030.331312623,0.0,0.0,0.0,20.89163527251192,9.75635558253861
 01/06  13:00:00,13.120833333333332,5.426642984673529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9332.460376391022,1035980.256245545,1294975.3203069315,0.0,0.0,0.0,20.89163382992375,9.749020277514866
 01/06  14:00:00,14.170833333333335,5.902044823519103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6538.7304743444169,725853.1404503507,907316.4255629382,0.0,0.0,0.0,20.891688116520496,9.704380007706368
 01/06  15:00:00,14.400000000000004,6.25585800746074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.1305382575734,145102.29621720926,181377.87027151156,0.0,0.0,0.0,20.218631677904573,9.41082632647811
 01/06  16:00:00,14.400000000000004,6.369406877321314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.28144259801844,24009.028196967214,30011.285246209016,0.0,0.0,0.0,20.063403214859759,9.403729571674834
 01/06  17:00:00,12.9375,5.8164906282122319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4706.719324761971,522484.7570184274,653105.9462730342,0.0,0.0,0.0,20.518607418763417,9.678225119681933
 01/06  18:00:00,10.454166666666668,4.797109580027421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11161.442597512922,1239012.403577217,1548765.5044715212,0.0,0.0,0.0,20.891176262373553,10.028647290610726
 01/06  19:00:00,9.400000000000003,4.487579673427594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12965.29975744858,1439255.461400215,1799069.326750269,0.0,0.0,0.0,20.89078909042578,10.281823603156111
 01/06  20:00:00,8.208333333333333,4.126304969284955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19056.908947543194,2115474.4428026725,2644343.053503341,0.0,0.0,0.0,20.890379618271976,10.553874548083883
 01/06  21:00:00,4.8166666666666659,2.5284523198861099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34153.58498578371,3791330.292147357,4739162.865184197,0.0,0.0,0.0,20.890028597911657,10.790129676640414
 01/06  22:00:00,2.8000000000000004,1.5437060436603627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46585.69569461086,5171397.361104406,6464246.701380507,0.0,0.0,0.0,20.88972529919639,10.98352615631021
 01/06  23:00:00,3.6666666666666667,2.3438445948798987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50709.60199015364,5629185.053575828,7036481.316969783,0.0,0.0,0.0,20.889445663073187,11.156954104574665
 01/06  24:00:00,4.3999999999999999,3.054479829985438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11214.953758044274,1244952.584790256,1556190.7309878199,0.0,0.0,0.0,19.2628574968472,10.628908099122901
 01/07  01:00:00,5.05,3.648829918978373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23607.228698567124,2620597.5541303546,3275746.9426629429,0.0,0.0,0.0,19.222255333501129,10.758070345616746
 01/07  02:00:00,5.6000000000000009,4.227194946159773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29642.191013828426,3290528.2641082915,4113160.3301353647,0.0,0.0,0.0,19.22201942702563,10.909662191921293
 01/07  03:00:00,5.2749999999999999,4.172615826612906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35198.89705273149,3907368.573511259,4884210.716889073,0.0,0.0,0.0,19.22177371332034,11.066753545910024
 01/07  04:00:00,5.595833333333332,4.581068907680723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37041.35117824957,4111896.213607494,5139870.267009367,0.0,0.0,0.0,19.22156570315846,11.199082764214966
 01/07  05:00:00,6.425,5.25223022061417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36056.829560293,4002606.1746559066,5003257.718319883,0.0,0.0,0.0,19.221301148481819,11.36653060743849
 01/07  06:00:00,6.375,5.100021782308527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37220.9610890401,4131834.398598425,5164792.998248031,0.0,0.0,0.0,19.22107806134658,11.50702930323925
 01/07  07:00:00,5.504166666666666,4.509555200274632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39586.148092254225,4394389.709720567,5492987.137150709,0.0,0.0,0.0,19.220959371453689,11.58150730245058
 01/07  08:00:00,5.920833333333333,4.8717777965909649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93046.43147747383,10328923.138920814,12911153.92365102,0.0,0.0,0.0,20.827045947305927,12.308293850606154
 01/07  09:00:00,8.8125,6.513860785485683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54803.74578921049,6083668.8628811319,7604586.078601414,0.0,0.0,0.0,20.887433335121874,12.41485402648913
 01/07  10:00:00,11.79166666666667,8.410429768735972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37433.36089473501,4155412.5330084,5194265.6662604999,0.0,0.0,0.0,20.887335414957766,12.474216492544985
 01/07  11:00:00,13.666666666666665,9.948103474615337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17305.401281275674,1921042.6115670216,2401303.264458777,0.0,0.0,0.0,20.887090146592035,12.62284128327216
 01/07  12:00:00,15.64583333333333,11.197746560962527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6201.852650541003,688456.916930325,860571.1461629061,0.0,0.0,0.0,20.737424040712147,12.797109195632056
 01/07  13:00:00,16.97083333333333,11.870315940486697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.112055795860397,12.81758942456888
 01/07  14:00:00,17.525,11.943741856973757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.479815523587925,13.173334087345716
 01/07  15:00:00,17.800000000000006,11.934216844734067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.825906453928146,13.414328514739024
 01/07  16:00:00,17.204166666666667,11.717790295118802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.033515960687408,13.569163347828584
 01/07  17:00:00,15.454166666666668,10.855866954717504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.964590839875119,13.623437261464963
 01/07  18:00:00,13.533333333333334,9.91840658997531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.604470188991639,13.554248796614287
 01/07  19:00:00,11.879166666666669,8.890533904087317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.298262537542418,13.476078527135732
 01/07  20:00:00,10.179166666666668,7.69604165426538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.508748562949,163793.66959818966,204742.08699773704,0.0,0.0,0.0,20.269830278802745,13.464921175159298
 01/07  21:00:00,8.533333333333334,6.666665126011217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11347.70525428557,1259689.098372564,1574611.372965705,0.0,0.0,0.0,20.885431046463695,13.61831372183079
 01/07  22:00:00,6.879166666666666,5.5969115649110539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20878.189943411388,2317651.690462666,2897064.6130783327,0.0,0.0,0.0,20.88565496103727,13.487696928305418
 01/07  23:00:00,5.829166666666666,4.685858006908833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31532.482228426885,3500366.216577126,4375457.770721408,0.0,0.0,0.0,20.885955834318258,13.315396581310458
 01/07  24:00:00,4.679166666666665,3.6036876153033154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4933.383332191784,547646.335747743,684557.9196846788,0.0,0.0,0.0,19.267233272164334,12.431990747016137
 01/08  01:00:00,3.3041666666666669,2.489469007049585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21565.74736354045,2393976.248356399,2992470.3104454989,0.0,0.0,0.0,19.22019227698644,12.081026246523786
 01/08  02:00:00,2.2041666666666668,1.6171193562963449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33083.03379479527,3672490.2593549478,4590612.824193684,0.0,0.0,0.0,19.220733850911555,11.749095772583417
 01/08  03:00:00,1.375,0.8933127071182403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43334.9202834727,4810534.415257108,6013168.019071386,0.0,0.0,0.0,19.22122608790936,11.44028629994734
 01/08  04:00:00,1.0999999999999999,0.5267731760856723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50451.2406732642,5600504.81144459,7000631.014305738,0.0,0.0,0.0,19.221662547310964,11.163750807283338
 01/08  05:00:00,0.17916666666666673,-0.2412499944768743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58517.05233363654,6495876.588417753,8119845.73552219,0.0,0.0,0.0,19.222041468682489,10.921554376246562
 01/08  06:00:00,-0.8708333333333335,-0.9717691399575802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65644.21669295458,7287050.754873282,9108813.443591603,0.0,0.0,0.0,19.222385205822559,10.700138961638738
 01/08  07:00:00,-1.0999999999999999,-1.3354045082794708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68507.02606059125,7604846.262451242,9506057.828064049,0.0,0.0,0.0,19.222650398272394,10.532818090525974
 01/08  08:00:00,0.09166666666666672,-0.36950759015615738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110955.73690914409,12317004.10385243,15396255.129815534,0.0,0.0,0.0,20.763914495412207,11.08126311957914
 01/08  09:00:00,2.2916666666666667,1.4414605744397482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83621.42542457834,9282669.547478259,11603336.93434782,0.0,0.0,0.0,20.88949637764502,11.160829418814759
 01/08  10:00:00,4.816666666666666,2.990378859122021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62241.94451954769,6909370.415941459,8636713.019926824,0.0,0.0,0.0,20.889444988395188,11.197290848569283
 01/08  11:00:00,6.425,3.767608545231759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49872.207677101425,5536227.361817603,6920284.202272003,0.0,0.0,0.0,20.88941600842095,11.21567062956242
 01/08  12:00:00,7.891666666666668,4.550816906239351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34549.21873323824,3835248.9089468677,4794061.136183583,0.0,0.0,0.0,20.88941800779595,11.209763408285073
 01/08  13:00:00,9.820833333333333,5.510802848258861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18803.305738685773,2087322.3899998083,2609152.987499761,0.0,0.0,0.0,20.889381554554743,11.21939378805879
 01/08  14:00:00,11.195833333333333,5.955184906375418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8279.072801206865,919045.526704569,1148806.9083807113,0.0,0.0,0.0,20.889411198447694,11.192439382513359
